timestamp,speed,acceleration,braking_event,latitude,longitude,event_type,weather,time_of_day
2024-07-08 08:16:21,38,-0.18,0,12.962283,77.592927,normal,clear,afternoon
2024-07-08 08:16:22,51,-0.08,0,12.962512,77.593317,normal,clear,afternoon
2024-07-08 08:16:27,51,0.17,0,12.96301,77.593629,normal,clear,afternoon
2024-07-08 08:16:31,41,0.45,0,12.962841,77.593846,normal,clear,afternoon
2024-07-08 08:16:36,49,-0.42,0,12.962341,77.593424,normal,clear,afternoon
2024-07-08 08:16:37,49,-0.46,0,12.962633,77.592932,normal,clear,afternoon
2024-07-08 08:16:38,45,-0.15,0,12.962832,77.593186,normal,clear,afternoon
2024-07-08 08:16:41,47,0.13,0,12.96235,77.593345,normal,rainy,afternoon
2024-07-08 08:16:44,43,-0.3,0,12.962616,77.593723,normal,clear,afternoon
2024-07-08 08:16:48,47,0.06,0,12.962491,77.59388,normal,clear,afternoon
2024-07-08 08:16:51,43,0.35,0,12.962749,77.594368,normal,clear,afternoon
2024-07-08 08:16:56,68,0.79,0,12.9624,77.594303,speeding,clear,afternoon
2024-07-08 08:16:57,53,0.46,0,12.962801,77.594403,normal,clear,afternoon
2024-07-08 08:17:02,55,0.45,0,12.962911,77.594388,normal,clear,afternoon
2024-07-08 08:17:03,37,-0.44,0,12.962454,77.594442,normal,clear,afternoon
2024-07-08 08:17:04,44,-2.46,1,12.962598,77.594042,harsh_braking,clear,afternoon
2024-07-08 08:17:06,49,0.24,0,12.962813,77.593582,normal,clear,afternoon
2024-07-08 08:17:08,48,0.41,0,12.962666,77.593644,normal,clear,afternoon
2024-07-08 08:17:09,54,0.28,0,12.962397,77.593276,normal,clear,afternoon
2024-07-08 08:17:10,56,-1.24,1,12.961986,77.593157,harsh_braking,clear,afternoon
2024-07-08 08:17:12,38,0.09,0,12.962399,77.592844,normal,clear,afternoon
2024-07-08 08:17:16,35,-0.03,0,12.961935,77.592653,normal,clear,afternoon
2024-07-08 08:17:19,41,-0.28,0,12.96187,77.59294,normal,rainy,afternoon
2024-07-08 08:17:22,65,-1.45,1,12.961709,77.593067,harsh_braking,clear,afternoon
2024-07-08 08:17:27,50,-0.15,0,12.961662,77.593421,normal,rainy,afternoon
2024-07-08 08:17:32,53,0.04,0,12.961938,77.593879,normal,clear,afternoon
2024-07-08 08:17:35,36,0.41,0,12.961869,77.594081,normal,clear,afternoon
2024-07-08 08:17:40,53,-0.35,0,12.962268,77.593692,normal,clear,afternoon
2024-07-08 08:17:41,36,0.41,0,12.961893,77.593226,normal,clear,afternoon
2024-07-08 08:17:46,47,0.12,0,12.961419,77.593688,normal,rainy,afternoon
2024-07-08 08:17:51,69,0.92,0,12.961756,77.593918,speeding,clear,afternoon
2024-07-08 08:17:52,65,-1.72,1,12.96203,77.594137,harsh_braking,clear,afternoon
2024-07-08 08:17:55,50,0.46,0,12.962386,77.594298,normal,clear,afternoon
2024-07-08 08:17:58,40,0.14,0,12.962118,77.594058,normal,rainy,afternoon
2024-07-08 08:18:03,50,-0.15,0,12.9621,77.594402,normal,clear,afternoon
2024-07-08 08:18:05,45,-0.2,0,12.962319,77.594127,normal,rainy,afternoon
2024-07-08 08:18:09,53,0.48,0,12.962274,77.594327,normal,clear,afternoon
2024-07-08 08:18:14,38,0.35,0,12.962193,77.593962,normal,clear,afternoon
2024-07-08 08:18:15,62,1.06,0,12.962656,77.594451,speeding,clear,afternoon
2024-07-08 08:18:18,48,-0.05,0,12.962466,77.594725,normal,rainy,afternoon
2024-07-08 08:18:21,53,-0.45,0,12.96259,77.594727,normal,clear,afternoon
2024-07-08 08:18:25,51,0.04,0,12.962733,77.594891,normal,clear,afternoon
2024-07-08 08:18:27,62,-1.15,1,12.962358,77.594765,harsh_braking,clear,afternoon
2024-07-08 08:18:32,71,1.03,0,12.962763,77.59465,speeding,clear,afternoon
2024-07-08 08:18:34,53,0.47,0,12.962305,77.594236,normal,clear,afternoon
2024-07-08 08:18:37,45,-0.17,0,12.961908,77.59419,normal,clear,afternoon
2024-07-08 08:18:41,53,-0.46,0,12.961665,77.593918,normal,rainy,afternoon
2024-07-08 08:18:44,54,0.43,0,12.961634,77.594185,normal,clear,afternoon
2024-07-08 08:18:45,65,-1.53,1,12.961848,77.594282,harsh_braking,clear,afternoon
2024-07-08 08:18:50,78,0.46,0,12.961427,77.593976,speeding,clear,afternoon
2024-07-08 08:18:51,46,0.42,0,12.961395,77.593878,normal,rainy,afternoon
2024-07-08 08:18:54,39,-0.28,0,12.961717,77.594106,normal,clear,afternoon
2024-07-08 08:18:55,63,1.15,0,12.961646,77.593925,speeding,clear,afternoon
2024-07-08 08:18:57,48,-0.47,0,12.961961,77.593845,normal,rainy,afternoon
2024-07-08 08:19:01,78,0.67,0,12.961651,77.593746,speeding,rainy,afternoon
2024-07-08 08:19:03,49,0.08,0,12.96206,77.594101,normal,rainy,afternoon
2024-07-08 08:19:07,42,0.39,0,12.961723,77.593658,normal,clear,afternoon
2024-07-08 08:19:09,42,0.44,0,12.961755,77.59324,normal,clear,afternoon
2024-07-08 08:19:13,64,0.75,0,12.961276,77.592814,speeding,clear,afternoon
2024-07-08 08:19:17,44,0.14,0,12.961175,77.592635,normal,clear,afternoon
2024-07-08 08:19:20,46,-0.41,0,12.960881,77.592721,normal,clear,afternoon
2024-07-08 08:19:25,35,0.09,0,12.960617,77.592819,normal,clear,afternoon
2024-07-08 08:19:30,49,-0.5,0,12.961091,77.592363,normal,rainy,afternoon
2024-07-08 08:19:33,65,1.12,0,12.961415,77.592061,speeding,rainy,afternoon
2024-07-08 08:19:38,41,-0.1,0,12.961654,77.59248,normal,clear,afternoon
2024-07-08 08:19:41,35,-0.09,0,12.961298,77.592472,normal,rainy,afternoon
2024-07-08 08:19:43,39,-0.25,0,12.961331,77.592941,normal,clear,afternoon
2024-07-08 08:19:44,45,-0.44,0,12.961525,77.59299,normal,clear,afternoon
2024-07-08 08:19:49,41,-0.29,0,12.961502,77.592678,normal,clear,afternoon
2024-07-08 08:19:51,38,-0.39,0,12.961265,77.592387,normal,clear,afternoon
2024-07-08 08:19:55,35,-0.21,0,12.961716,77.592193,normal,clear,afternoon
2024-07-08 08:20:00,51,0.16,0,12.961472,77.592325,normal,rainy,afternoon
2024-07-08 08:20:03,46,-0.1,0,12.961234,77.592164,normal,clear,afternoon
2024-07-08 08:20:07,64,-2.48,1,12.961269,77.591939,harsh_braking,clear,afternoon
2024-07-08 08:20:12,70,1.4,0,12.960781,77.591813,speeding,clear,afternoon
2024-07-08 08:20:17,53,-0.16,0,12.960406,77.591392,normal,clear,afternoon
2024-07-08 08:20:22,37,0.05,0,12.960174,77.590957,normal,clear,afternoon
2024-07-08 08:20:27,50,-0.37,0,12.960126,77.591037,normal,clear,afternoon
2024-07-08 08:20:31,40,0.31,0,12.959988,77.590629,normal,clear,afternoon
2024-07-08 08:20:36,43,-0.02,0,12.959506,77.590277,normal,rainy,afternoon
2024-07-08 08:20:39,54,0.46,0,12.959379,77.589809,normal,clear,afternoon
2024-07-08 08:20:40,49,0.3,0,12.959827,77.590215,normal,rainy,afternoon
2024-07-08 08:20:41,43,0.3,0,12.960056,77.590179,normal,rainy,afternoon
2024-07-08 08:20:45,39,0.45,0,12.959823,77.590515,normal,clear,afternoon
2024-07-08 08:20:50,39,0.21,0,12.960138,77.590342,normal,clear,afternoon
2024-07-08 08:20:53,60,0.65,0,12.960306,77.590308,speeding,rainy,afternoon
2024-07-08 08:20:58,54,-0.45,0,12.96051,77.590038,normal,clear,afternoon
2024-07-08 08:21:03,70,0.64,0,12.960771,77.590227,speeding,clear,afternoon
2024-07-08 08:21:08,49,0.01,0,12.960863,77.589763,normal,clear,afternoon
2024-07-08 08:21:09,48,0.4,0,12.961019,77.589448,normal,clear,afternoon
2024-07-08 08:21:11,59,0.86,0,12.961294,77.589214,speeding,clear,afternoon
2024-07-08 08:21:13,35,-0.27,0,12.96088,77.589664,normal,clear,afternoon
2024-07-08 08:21:14,49,-0.42,0,12.960577,77.590078,normal,rainy,afternoon
2024-07-08 08:21:16,48,-0.09,0,12.960439,77.590381,normal,clear,afternoon
2024-07-08 08:21:21,44,0.32,0,12.960243,77.590271,normal,rainy,afternoon
2024-07-08 08:21:23,61,-1.2,1,12.960283,77.59026,harsh_braking,rainy,afternoon
2024-07-08 08:21:26,60,-1.02,1,12.959824,77.590605,harsh_braking,clear,afternoon
2024-07-08 08:21:29,61,-1.58,1,12.960317,77.590219,harsh_braking,clear,afternoon
2024-07-08 08:21:32,65,0.36,0,12.960054,77.590512,speeding,clear,afternoon
2024-07-08 08:21:37,43,0.3,0,12.959743,77.590506,normal,clear,afternoon
2024-07-08 08:21:41,48,-1.54,1,12.959584,77.590487,harsh_braking,clear,afternoon
2024-07-08 08:21:45,38,-0.23,0,12.959388,77.59006,normal,rainy,afternoon
2024-07-08 08:21:50,48,-0.04,0,12.959303,77.590394,normal,clear,afternoon
2024-07-08 08:21:51,48,0.43,0,12.959798,77.590401,normal,clear,afternoon
2024-07-08 08:21:52,50,-0.3,0,12.960062,77.590333,normal,rainy,afternoon
2024-07-08 08:21:53,80,0.34,0,12.959601,77.590419,speeding,clear,afternoon
2024-07-08 08:21:56,41,-0.4,0,12.959391,77.590427,normal,rainy,afternoon
2024-07-08 08:21:57,44,-0.21,0,12.959771,77.590451,normal,clear,afternoon
2024-07-08 08:22:00,48,-0.42,0,12.959272,77.590415,normal,rainy,afternoon
2024-07-08 08:22:05,47,0.15,0,12.958964,77.590469,normal,clear,afternoon
2024-07-08 08:22:10,55,0.31,0,12.95887,77.590399,normal,clear,afternoon
2024-07-08 08:22:12,47,-0.48,0,12.959091,77.589985,normal,rainy,afternoon
2024-07-08 08:22:14,44,-0.43,0,12.959164,77.590052,normal,clear,afternoon
2024-07-08 08:22:15,46,-0.41,0,12.959378,77.589724,normal,rainy,afternoon
2024-07-08 08:22:17,58,-1.19,1,12.959006,77.589904,harsh_braking,clear,afternoon
2024-07-08 08:22:18,48,-1.83,1,12.959211,77.59037,harsh_braking,clear,afternoon
2024-07-08 08:22:21,48,-0.11,0,12.959441,77.590765,normal,clear,afternoon
2024-07-08 08:22:26,45,0.28,0,12.959323,77.590804,normal,clear,afternoon
2024-07-08 08:22:31,68,1.31,0,12.959487,77.591294,speeding,clear,afternoon
2024-07-08 08:22:36,61,1.37,0,12.959672,77.59179,speeding,clear,afternoon
2024-07-08 08:22:40,52,-0.17,0,12.95979,77.592052,normal,clear,afternoon
2024-07-08 08:22:44,42,0.24,0,12.959726,77.591943,normal,rainy,afternoon
2024-07-08 08:22:47,44,0.41,0,12.95965,77.591494,normal,rainy,afternoon
2024-07-08 08:22:50,57,1.32,0,12.959183,77.591083,speeding,clear,afternoon
2024-07-08 08:22:52,41,-0.08,0,12.958893,77.59136,normal,clear,afternoon
2024-07-08 08:22:54,35,0.16,0,12.958867,77.591621,normal,rainy,afternoon
2024-07-08 08:22:55,37,-0.26,0,12.958953,77.591584,normal,clear,afternoon
2024-07-08 08:22:58,42,0.32,0,12.958566,77.59125,normal,clear,afternoon
2024-07-08 08:23:03,35,-0.12,0,12.95814,77.591492,normal,clear,afternoon
2024-07-08 08:23:08,70,0.99,0,12.958069,77.591341,speeding,clear,afternoon
2024-07-08 08:23:13,35,-1.19,1,12.958227,77.591801,harsh_braking,clear,afternoon
2024-07-08 08:23:18,36,0.44,0,12.958022,77.591784,normal,rainy,afternoon
2024-07-08 08:23:19,44,0.24,0,12.958334,77.591714,normal,rainy,afternoon
2024-07-08 08:23:20,42,0.19,0,12.958386,77.59186,normal,clear,afternoon
2024-07-08 08:23:25,53,0.29,0,12.958576,77.592347,normal,clear,afternoon
2024-07-08 08:23:26,70,0.86,0,12.958894,77.591981,speeding,clear,afternoon
2024-07-08 08:23:30,77,0.48,0,12.959002,77.591667,speeding,clear,afternoon
2024-07-08 08:23:33,46,-0.49,0,12.959372,77.591553,normal,clear,afternoon
2024-07-08 08:23:34,38,0.39,0,12.959164,77.591207,normal,clear,afternoon
2024-07-08 08:23:39,56,-2.29,1,12.959023,77.59119,harsh_braking,clear,afternoon
2024-07-08 08:23:40,51,0.08,0,12.959387,77.591644,normal,clear,afternoon
2024-07-08 08:23:41,38,-0.17,0,12.959473,77.591519,normal,clear,afternoon
2024-07-08 08:23:46,49,-1.32,1,12.959472,77.591355,harsh_braking,clear,afternoon
2024-07-08 08:23:49,37,0.47,0,12.959752,77.59128,normal,clear,afternoon
2024-07-08 08:23:53,62,1.06,0,12.960196,77.591552,speeding,clear,afternoon
2024-07-08 08:23:57,38,0.4,0,12.960387,77.591204,normal,rainy,afternoon
2024-07-08 08:24:02,65,-1.89,1,12.960339,77.591205,harsh_braking,rainy,afternoon
2024-07-08 08:24:05,77,1.12,0,12.960532,77.591119,speeding,clear,afternoon
2024-07-08 08:24:07,45,-2.31,1,12.961021,77.590888,harsh_braking,clear,afternoon
2024-07-08 08:24:08,44,0.03,0,12.961505,77.590422,normal,clear,afternoon
2024-07-08 08:24:13,44,-0.22,0,12.961063,77.590775,normal,clear,afternoon
2024-07-08 08:24:16,47,-0.15,0,12.960611,77.590298,normal,clear,afternoon
2024-07-08 08:24:17,64,1.41,0,12.960819,77.590614,speeding,clear,afternoon
2024-07-08 08:24:19,53,-0.33,0,12.960386,77.591023,normal,rainy,afternoon
2024-07-08 08:24:22,65,0.7,0,12.960086,77.590705,speeding,clear,afternoon
2024-07-08 08:24:25,43,0.12,0,12.959756,77.590333,normal,clear,afternoon
2024-07-08 08:24:29,48,-0.39,0,12.959352,77.589856,normal,clear,afternoon
2024-07-08 08:24:31,53,0.05,0,12.959245,77.589467,normal,rainy,afternoon
2024-07-08 08:24:35,41,0.03,0,12.959177,77.589524,normal,clear,afternoon
2024-07-08 08:24:40,63,0.57,0,12.958943,77.589406,speeding,clear,afternoon
2024-07-08 08:24:42,62,0.35,0,12.958716,77.589796,speeding,rainy,afternoon
2024-07-08 08:24:44,35,0.31,0,12.958964,77.590265,normal,clear,afternoon
2024-07-08 08:24:46,35,0.33,0,12.958993,77.589844,normal,clear,afternoon
2024-07-08 08:24:47,42,0.05,0,12.95889,77.590303,normal,clear,afternoon
2024-07-08 08:24:48,45,-0.25,0,12.958775,77.590536,normal,clear,afternoon
2024-07-08 08:24:49,50,-0.42,0,12.959158,77.590948,normal,clear,afternoon
2024-07-08 08:24:50,49,0.04,0,12.958861,77.590651,normal,clear,afternoon
2024-07-08 08:24:55,71,0.72,0,12.958916,77.590208,speeding,clear,afternoon
2024-07-08 08:25:00,51,-0.21,0,12.959179,77.589817,normal,rainy,afternoon
2024-07-08 08:25:01,53,-0.36,0,12.959067,77.590241,normal,clear,afternoon
2024-07-08 08:25:02,73,0.98,0,12.959305,77.590167,speeding,rainy,afternoon
2024-07-08 08:25:06,68,0.46,0,12.958884,77.589721,speeding,clear,afternoon
2024-07-08 08:25:07,42,-0.28,0,12.958549,77.590134,normal,clear,afternoon
2024-07-08 08:25:10,36,-1.22,1,12.958725,77.590098,harsh_braking,rainy,afternoon
2024-07-08 08:25:15,63,1.05,0,12.958727,77.589964,speeding,clear,afternoon
2024-07-08 08:25:17,36,0.49,0,12.958327,77.589606,normal,clear,afternoon
2024-07-08 08:25:18,79,0.54,0,12.958617,77.589797,speeding,clear,afternoon
2024-07-08 08:25:22,42,-0.4,0,12.958802,77.589878,normal,clear,afternoon
2024-07-08 08:25:23,43,-0.41,0,12.958783,77.590019,normal,clear,afternoon
